entropy	bwo
-0.006736119264713292	-0.002099346404602964
-0.01825411046029657	-0.004151780040388076
-0.006934487224886543	-0.005177996858280576
-0.08468418905941077	-0.020571249126668523
-0.01264115044852332	-0.005177996858280576
-0.012812707359181164	-0.005177996858280576
0.10157934783371314	0.023556074042710207
-0.012490496758240877	-0.006204213676173187
-0.08967574094864328	-0.019545032308776022
-0.0013912559016838744	-0.002099346404602964
-0.06877190087182428	-0.0133877314014208
-0.046558245540600396	-0.008256647311958187
0.08323472825188594	0.011241472227999871
0.03456055326928542	0.0071366049564297596
0.042920144490589895	0.009189038592214871
0.011520491164566105	0.004057954502752259
0.033892048725480795	0.009189038592214871
-0.06122403379904351	-0.012361514583528299
0.09067915480327837	0.021503640406925206
-0.0199143534400531	-0.002099346404602964
-0.06284068992302438	-0.01544016503720591
-0.04151174743507058	-0.008256647311958187
0.009371551058398708	-0.0031255632224955754
-0.02165889420669609	-0.007230430494065687
0.016108467455140607	-0.001073129586710464
-0.03669127297188113	-0.009282864129850688
-0.060494963027841964	-0.009282864129850688
-0.06944505001311063	-0.01544016503720591
0.051694221580551925	0.013293905863784983
0.03795503756704455	0.00816282177432226
0.009140487963777644	0.005084171320644648
-0.04027641624169287	-0.009282864129850688
-0.02442172632234796	-0.007230430494065687
-0.021687418071165587	-0.009282864129850688
0.02720032942958317	0.0009793040490746474
0.07446263048520119	0.013293905863784983
-0.050996215690937596	-0.011335297765635799
0.019307873630693306	0.0071366049564297596
0.009209540193276688	-0.007230430494065687
0.058019985193854096	0.011241472227999871
-0.05697491829486101	-0.01544016503720591
-0.013294072309241622	-4.69127688179638e-05
0.03943485200620067	0.006110388138537259
0.0012763916255265073	0.004057954502752259
0.05683060204302848	0.00816282177432226
0.06343926453893223	0.016372556317462483
-0.09726712966618778	-0.023649899580346134
-0.11892482588196451	-0.027754766851916246
0.019004547864517662	0.0009793040490746474
0.06532481885350216	0.006110388138537259
0.06787219440473014	0.015346339499569983
0.030437495404360693	0.006110388138537259
0.008378345936704612	0.0009793040490746474
0.0013793647262027031	0.00816282177432226
-0.036151600197055545	-0.009282864129850688
-0.023705815254234652	-0.001073129586710464
0.03789440899221597	0.006110388138537259
-0.006811748572802423	-0.001073129586710464
-0.06539795499211831	-0.012361514583528299
-0.0015407771495212774	-0.0031255632224955754
-0.07940686304760336	-0.023649899580346134
-0.039958596107420585	-0.009282864129850688
0.05263770118452338	0.011241472227999871
0.044543341361683475	0.004057954502752259
0.09662980440122892	0.021503640406925206
-0.07536818584342386	-0.0144139482193133
-0.013157412714943528	-4.69127688179638e-05
-0.004521548749013449	-0.004151780040388076
0.03335452070093159	0.010215255410107371
0.05292891314717596	0.011241472227999871
-0.0003491436598507258	-4.69127688179638e-05
0.0235752997909231	0.006110388138537259
-0.0673431150453927	-0.0144139482193133
0.05259918364742033	0.005084171320644648
-0.03218123497211456	-0.005177996858280576
-0.01763684781636421	-0.0031255632224955754
0.03400183854084238	0.013293905863784983
0.05769810186550661	0.014320122681677483
-0.055228036821593274	-0.0133877314014208
0.036896783149205525	0.012267689045892483
-0.11637904073399574	-0.029807200487701357
0.0826486649146031	0.013293905863784983
0.04612014827278754	0.004057954502752259
0.05850953373816015	0.011241472227999871
-0.06964805548265529	-0.01544016503720591
-0.08962135122182158	-0.01749259867299091
-0.034454658717001596	-0.010309080947743188
-0.01470097559301986	-0.004151780040388076
0.04234758652760107	0.009189038592214871
-0.0549812847964396	-0.008256647311958187
-0.07291693475450645	-0.01749259867299091
0.05198331152479119	0.010215255410107371
-0.041997757196429286	-0.006204213676173187
0.006409088472606905	0.0020055208669670366
0.04268670500169225	0.00816282177432226
0.0051267986198492155	-0.001073129586710464
-0.030475084206491476	-0.006204213676173187
0.0027219203119239754	-0.001073129586710464
-0.03613094748056367	-0.006204213676173187
-0.04240540693925632	-0.01646638185509841
0.12677406901145394	0.025608507678495318
-0.03945432255233361	-0.009282864129850688
-0.013859240078976653	-0.0031255632224955754
0.031613576264922005	0.0071366049564297596
-0.013215460253184985	-0.007230430494065687
-0.027527079411654443	-0.006204213676173187
0.035539100271347546	0.014320122681677483
-0.019497961440001932	-0.002099346404602964
-0.09298509500145646	-0.022623682762453523
0.05578352756942784	0.011241472227999871
0.025216085649314324	0.0020055208669670366
0.035426106675045976	0.00816282177432226
0.06644949156711522	0.018424989953247595
0.004593351767137044	-0.001073129586710464
0.004347679691766193	-0.002099346404602964
0.03325668740354559	0.006110388138537259
0.1636336267746631	0.03484445903952804
-0.04885112239735501	-0.0144139482193133
-0.024994807529589935	-0.006204213676173187
-0.00029298823738632684	-0.002099346404602964
-0.03362787482812635	-0.006204213676173187
0.008519067531759017	0.0009793040490746474
0.06306166725852358	0.012267689045892483
-0.007800566835658551	-0.001073129586710464
0.026747071446992066	0.0020055208669670366
0.09584766026707903	0.011241472227999871
-0.14260654597227207	-0.030833417305593858
-0.09716462496482281	-0.024676116398238745
0.06466008346434016	0.011241472227999871
-0.00021804002724090665	0.003031737684859648
0.1291487024098139	0.026634724496387818
0.00011739518062414689	-0.005177996858280576
-0.06455620442250987	-0.018518815490883522
0.07696155238514957	0.0071366049564297596
0.04855169316612529	0.011241472227999871
0.11296160952977219	0.02766094131428043
-0.006920467384609941	-0.0031255632224955754
0.07075174765240955	0.009189038592214871
0.0987663518964842	0.017398773135355095
-0.06936029068335792	-0.019545032308776022
0.01227837905299678	-4.69127688179638e-05
0.08253416100467026	0.009189038592214871
0.021840531138858088	0.005084171320644648
-0.07131190671166088	-0.0144139482193133
-0.025655242088172603	-0.007230430494065687
-0.012014852069267001	-0.004151780040388076
0.005700186862078738	-0.002099346404602964
0.016784747391772492	0.006110388138537259
-0.011438452603315108	-0.002099346404602964
-0.03422481542527189	-0.005177996858280576
-0.1480430171000393	-0.03904315184873408
0.05188311990348815	0.0071366049564297596
-0.042623484204521556	-0.007230430494065687
0.01529783818602981	0.003031737684859648
0.010648685406586589	-0.005177996858280576
-0.10063518582193098	-0.023649899580346134
0.026372151950127876	-4.69127688179638e-05
-0.009770631562023624	-0.0031255632224955754
-0.04263531111717178	-0.007230430494065687
0.028686279889546307	0.009189038592214871
0.05615476899025651	0.0071366049564297596
-0.029833070364445158	-0.007230430494065687
-0.030735001190202005	-0.005177996858280576
-0.0010329731420946064	-0.0031255632224955754
0.028163760807889293	0.009189038592214871
-0.0422896036361744	-0.012361514583528299
-0.10669316696008257	-0.020571249126668523
0.04541744837244921	0.013293905863784983
0.08921734866377862	0.016372556317462483
0.020918143507814957	-0.001073129586710464
0.06236304841975693	0.010215255410107371
0.0778730237848978	0.018424989953247595
-0.0024595881876822157	0.0020055208669670366
-0.08343950906364384	-0.021597465944561134
0.0115821158698598	-4.69127688179638e-05
0.05063853435279375	0.013293905863784983
-0.08157261589636067	-0.020571249126668523
-0.046148018987203665	-0.011335297765635799
-0.055082112296894636	-0.019545032308776022
-0.029380308913448894	-0.006204213676173187
0.06350040811207924	0.013293905863784983
0.07396819534702515	0.011241472227999871
0.03423838833033099	0.009189038592214871
0.01646212420115256	-0.001073129586710464
-0.027402278601130536	-0.010309080947743188
-0.021087910498093332	-0.006204213676173187
-0.03465340695236796	-0.006204213676173187
-0.0043162858344555355	-0.005177996858280576
0.0249656945756479	0.003031737684859648
0.03418365929078593	-0.002099346404602964
0.11481580403404423	0.018424989953247595
-0.014052537384289354	-0.006204213676173187
0.0541107443594907	0.011241472227999871
0.02761797058914317	0.00816282177432226
-0.003539129689760001	-0.0031255632224955754
-0.13797330802532337	-0.023649899580346134
-0.011449246011242198	-0.010309080947743188
-0.1004969882443345	-0.022623682762453523
0.09356135200204829	0.021503640406925206
0.06925483678260724	0.014320122681677483
0.08295075208623093	0.020477423589032595
-0.022556884797050203	-0.001073129586710464
0.003538199960120836	-0.005177996858280576
0.08843785304343532	0.014320122681677483
0.025628943282854366	0.004057954502752259
-0.012118841479183073	-0.007230430494065687
0.005236188438677902	0.004057954502752259
-0.02910537631597976	-0.005177996858280576
0.058576264794691135	0.010215255410107371
0.01882952570566465	0.00816282177432226
0.04621174786974713	0.009189038592214871
-0.023323857211446808	-0.009282864129850688
0.00513126246172646	0.004057954502752259
0.06450472259159812	0.012267689045892483
0.025267700696500084	0.004057954502752259
0.027295918759884574	0.004057954502752259
-0.038193959032879365	-0.008256647311958187
-0.036970344266625044	-0.008256647311958187
-0.03814108382944292	-0.006204213676173187
0.03829893957959418	0.009189038592214871
0.058462887146076614	0.010215255410107371
-0.16184944993917716	-0.030833417305593858
-0.022137738472968183	-0.0133877314014208
-0.004009927174312589	-0.0031255632224955754
0.007897678161876587	0.0071366049564297596
0.04040202121876468	0.010215255410107371
0.002622924251525216	0.003031737684859648
-0.007842257672644015	-0.002099346404602964
-0.02730397601980128	-0.005177996858280576
-0.0075295046334884486	-4.69127688179638e-05
-0.09700386055027965	-0.022623682762453523
0.04962494913640114	0.010215255410107371
0.005267102602857787	0.0009793040490746474
-0.02269236880859027	-0.004151780040388076
0.026173042823855353	0.0009793040490746474
-0.04186096345800516	-0.0133877314014208
0.06687136404145244	0.014320122681677483
-0.03495024838504812	-0.005177996858280576
-0.023754938219809563	-0.012361514583528299
0.020777109831276785	0.010215255410107371
0.05920780917581647	0.014320122681677483
0.004255255948399483	-4.69127688179638e-05
-0.007009854305870422	-0.001073129586710464
0.01755753989119868	0.004057954502752259
0.01960400570637011	0.0020055208669670366
-0.06793055767030398	-0.009282864129850688
-0.0894711677707275	-0.020571249126668523
-0.04069052106697446	-0.006204213676173187
0.043400043099831254	0.015346339499569983
0.008519067531759128	0.0009793040490746474
0.03869476906658054	0.011241472227999871
-0.08517961279875974	-0.019545032308776022
-0.05087868203855961	-0.007230430494065687
-0.005149899037316996	-0.001073129586710464
-0.061217267342250414	-0.011335297765635799
0.004952212746720752	-0.001073129586710464
0.0008285660467424183	0.0009793040490746474
0.028803847207430122	0.011241472227999871
-0.11171544394149602	-0.026728550034023746
-0.05092752941925904	-0.0144139482193133
-0.049456931537904536	-0.01749259867299091
0.007541320790214079	0.005084171320644648
-0.02511893651152808	-0.006204213676173187
-0.032888664285133706	-0.004151780040388076
-0.03004639658903785	-0.012361514583528299
-0.0032448418095816223	-0.0031255632224955754
7.781027186748446e-05	0.003031737684859648
0.020372090126118958	0.010215255410107371
0.010942720870078193	-4.69127688179638e-05
0.02901996946200669	0.0020055208669670366
0.029536856746172124	0.005084171320644648
0.09585295944599592	0.018424989953247595
0.10687586466743926	0.023556074042710207
0.053062339660432944	0.009189038592214871
-0.015458210008454265	-0.001073129586710464
0.054090494457958216	0.014320122681677483
-0.0025247302772490876	-0.002099346404602964
0.030663786599436138	0.005084171320644648
-0.06680366719367392	-0.018518815490883522
-0.0709179169331623	-0.01544016503720591
0.03343358120576401	0.010215255410107371
0.07513162825859299	0.016372556317462483
-0.020030855873327424	-0.010309080947743188
0.04917533648188055	0.011241472227999871
-0.027203055206550086	-0.008256647311958187
-0.023321045318310474	-0.0031255632224955754
-0.05664657411095231	-0.0133877314014208
0.005733116479758493	-0.001073129586710464
-0.023487431224528343	0.003031737684859648
0.025721005821469523	0.004057954502752259
-0.11721430391542875	-0.026728550034023746
0.06892425869290109	0.012267689045892483
-0.09912505236097202	-0.022623682762453523
-0.08866696371131266	-0.023649899580346134
0.022058194843661894	-0.002099346404602964
0.030476753025297176	0.009189038592214871
0.038482227830657356	0.00816282177432226
-0.008748603440312253	-0.001073129586710464
0.0007603364934196666	0.003031737684859648
0.015378975949631446	0.004057954502752259
0.01693675100040415	0.005084171320644648
-0.00692257663012108	-0.002099346404602964
0.016096253307030794	0.004057954502752259
0.001551920563786724	-0.0031255632224955754
-0.02702689356617205	-4.69127688179638e-05
0.06041444103882254	0.010215255410107371
-0.011770495706912243	-4.69127688179638e-05
0.06642437014305491	0.006110388138537259
-0.003185129561099065	-0.001073129586710464
0.02471628323582664	0.010215255410107371
-0.04659915367581535	-0.012361514583528299
-0.006680614801849116	-0.0031255632224955754
-0.0785990648218583	-0.020571249126668523
0.03338442914804207	0.009189038592214871
0.03762802164319101	0.009189038592214871
-0.0337626790604173	-0.006204213676173187
-0.026629702031777946	-0.004151780040388076
0.012238022445209329	0.0009793040490746474
0.09394164199468891	0.020477423589032595
-0.04255291514531212	-0.008256647311958187
0.01068855156534465	0.004057954502752259
-0.05192826049415722	-0.010309080947743188
-0.012985797968062096	0.0009793040490746474
0.011553478081023694	0.009189038592214871
-0.04886681531828707	-0.007230430494065687
0.04682435265475948	0.011241472227999871
0.07579034691755482	0.014320122681677483
0.06866329349477873	0.015346339499569983
0.0018868125399237323	-0.004151780040388076
0.016336805897277817	0.004057954502752259
0.025619137956573446	0.009189038592214871
-0.06844083086071939	-0.008256647311958187
0.03143913231609252	0.004057954502752259
0.025806750000416767	0.010215255410107371
0.035743548485170806	0.0020055208669670366
-0.012024887110919646	-0.005177996858280576
-0.06681860695592234	-0.010309080947743188
0.05173255012386524	0.00816282177432226
0.01330549511895307	0.003031737684859648
-0.1005070106695175	-0.026728550034023746
-0.008812033745155823	-0.004151780040388076
-0.046626461686943066	-0.011335297765635799
-0.001846928690597105	0.0009793040490746474
-0.05876633944215137	-0.01646638185509841
0.022394354769575853	0.009189038592214871
-0.10363803182000597	-0.023649899580346134
-0.0216481320211378	-0.001073129586710464
-0.008243399116388939	0.0020055208669670366
-0.06106446040513047	-0.0133877314014208
0.048224979650976274	0.009189038592214871
-0.04116017739421107	-0.009282864129850688
0.04181621226779608	0.004057954502752259
0.07994208162593652	0.015346339499569983
0.04520865259804285	0.013293905863784983
0.03824649570977334	0.010215255410107371
-0.004428665066313231	-0.002099346404602964
0.08020032538600808	0.010215255410107371
0.04119366835153104	0.009189038592214871
-0.07125335635803864	-0.0144139482193133
-0.0028735344515704586	0.003031737684859648
0.07801896606233916	0.013293905863784983
-0.0023479430564563586	-0.001073129586710464
0.061244443440469754	0.011241472227999871
-0.06292178202411924	-0.011335297765635799
0.011511358529785243	0.0020055208669670366
0.02577583158774943	0.005084171320644648
-0.09455775500278008	-0.021597465944561134
0.018442442935814207	0.006110388138537259
0.04866504675854466	0.010215255410107371
0.08837296137809814	0.015346339499569983
0.011601596257258096	-4.69127688179638e-05
-0.038354528766810336	-0.009282864129850688
0.0079557260843226	0.003031737684859648
0.00029040571074634425	-0.001073129586710464
-0.07272235371507785	-0.020571249126668523
0.01264689986777745	0.003031737684859648
0.059861783766837595	0.013293905863784983
-0.0021122388644511103	-0.0031255632224955754
-0.053822535593277765	-0.009282864129850688
-0.12779636998673394	-0.025702333216131135
-0.06414258220166258	-0.0144139482193133
0.0487006905798022	0.00816282177432226
0.04495682465686701	0.005084171320644648
0.0732843737390898	0.013293905863784983
-0.04328634947857668	-0.012361514583528299
0.030797564488747264	0.00816282177432226
0.003964238436099055	0.0020055208669670366
-0.06943103052675903	-0.020571249126668523
0.036653640092072504	0.0071366049564297596
-0.10540436808181153	-0.021597465944561134
0.03303352153113848	-4.69127688179638e-05
-0.022042211878991913	-0.006204213676173187
0.005375792313870753	0.004057954502752259
0.019077212725155057	0.003031737684859648
0.025594922360375638	-4.69127688179638e-05
0.06244185500771471	0.014320122681677483
-0.09814262581187694	-0.021597465944561134
-0.0019277481912677308	0.0009793040490746474
-0.005870051867434167	0.0020055208669670366
0.03400979465748488	0.004057954502752259
-0.043721874032807806	-0.011335297765635799
0.06701997235849644	0.013293905863784983
-0.06907765947411038	-0.018518815490883522
-0.004949910118558054	-0.008256647311958187
-0.03528817292303965	-0.007230430494065687
0.030689691575244038	0.005084171320644648
-0.008528465196095514	-0.001073129586710464
0.022965397466643833	0.006110388138537259
-0.03799457854624455	-0.01544016503720591
0.02425547072604195	0.0071366049564297596
-0.014300003918608861	-0.002099346404602964
0.03526285635232007	0.0071366049564297596
-0.04501896974475572	-0.007230430494065687
0.06763318288754983	0.015346339499569983
0.02789341537832235	0.00816282177432226
0.024843416944496544	0.003031737684859648
-0.024074814241992204	-0.002099346404602964
0.022500107624837673	0.011241472227999871
0.02720234168175384	0.00816282177432226
-0.0005103928307887973	0.0009793040490746474
-0.01415348598575017	-0.004151780040388076
0.0485705774740427	0.014320122681677483
-0.021440281616803447	-0.008256647311958187
-0.05171119913684108	-0.011335297765635799
-0.13205219854034445	-0.029807200487701357
-0.12951927035506872	-0.024676116398238745
0.10621348347551318	0.024582290860602818
-0.02894734782144004	-0.007230430494065687
-0.0008131988987470917	0.003031737684859648
-0.013406861894156408	-0.006204213676173187
-0.040985108172829854	-0.009282864129850688
0.025584323565904232	0.005084171320644648
-0.09594577663094128	-0.020571249126668523
-0.02264404965880895	-0.007230430494065687
-0.0033126189711210063	-0.006204213676173187
-0.020808435226292388	-0.004151780040388076
-0.007334921945235329	-4.69127688179638e-05
-0.017837611370158823	-0.002099346404602964
0.07476195460277335	0.016372556317462483
0.03339433218385868	0.011241472227999871
-0.06391713048256686	-0.0133877314014208
-0.09476407012021382	-0.021597465944561134
0.059634071919482445	0.011241472227999871
0.030350447928173874	-4.69127688179638e-05
0.02770656464243837	0.006110388138537259
0.07681732948112618	0.015346339499569983
0.05576178745221749	0.012267689045892483
-0.02042755696360854	-0.007230430494065687
-0.06727363177461188	-0.01646638185509841
0.011879709488584855	-4.69127688179638e-05
0.0040253392257332266	0.004057954502752259
0.04749613519877438	0.00816282177432226
0.03176223553853463	0.005084171320644648
-0.009230574740418773	0.0009793040490746474
0.014324948358646505	0.009189038592214871
-0.004373706886582673	-0.005177996858280576
0.0884589789681921	0.018424989953247595
0.02153329467010534	0.005084171320644648
0.018852877473661045	-0.001073129586710464
0.07483369661826345	0.016372556317462483
-0.031077586586750083	-0.009282864129850688
-0.018861352876897497	-0.004151780040388076
0.020595984334438544	0.006110388138537259
-0.006312680343725785	-0.004151780040388076
-0.024604594539149982	-0.001073129586710464
0.04191129671151217	0.012267689045892483
0.018547236030919012	0.006110388138537259
-0.06425750018029652	-0.018518815490883522
-0.002793289160940904	-0.002099346404602964
0.015580814013018585	0.0020055208669670366
0.07447752725115042	0.021503640406925206
-0.05741158568949656	-0.009282864129850688
0.021961720873356128	0.0071366049564297596
0.0974795871986478	0.023556074042710207
0.04036433386772276	0.010215255410107371
-0.023038693258023435	-0.007230430494065687
0.08415250648967842	0.019451206771140095
-0.02070299926531427	-4.69127688179638e-05
0.03811727348299643	0.012267689045892483
0.020885150404569397	-0.002099346404602964
0.1119265649966864	0.024582290860602818
0.009639231936352188	0.0009793040490746474
0.0258127982759343	0.006110388138537259
0.11153965100763563	0.018424989953247595
-0.05531232531749408	-0.009282864129850688
0.08968037294613285	0.011241472227999871
-0.10475401962525621	-0.028780983669808746
0.13669488324308132	0.025608507678495318
0.02436910198848441	0.010215255410107371
0.0836714627575812	0.016372556317462483
0.013988665338631745	-0.005177996858280576
0.04819023946084189	0.009189038592214871
-0.09864241385663264	-0.024676116398238745
0.03640809726450345	0.00816282177432226
0.042152936970827004	0.011241472227999871
-0.03383820382386815	-0.008256647311958187
-0.04612451261021844	-0.009282864129850688
0.018574252884545173	0.003031737684859648
0.037875438489451296	0.006110388138537259
0.10335720272051263	0.024582290860602818
0.06203037027035774	0.016372556317462483
0.012127036933097135	-0.005177996858280576
-0.03897088184766195	-0.009282864129850688
-0.08289903971928902	-0.01544016503720591
-0.01239459030984269	-0.005177996858280576
-0.04834230396355943	-0.010309080947743188
0.03881801325555345	0.006110388138537259
0.028026306200911733	0.005084171320644648
-0.012962836636490893	-0.005177996858280576
-0.005038969836148932	-0.001073129586710464
-0.017458897505404858	-0.008256647311958187
0.014069367506001074	0.0020055208669670366
-0.0019136822665790643	-0.005177996858280576
-0.03721907117639911	-0.007230430494065687
-0.04845521354318649	-0.006204213676173187
0.00539157764655851	-0.012361514583528299
-0.06963661460500314	-0.006204213676173187
-0.05376557946725302	-0.010309080947743188
-0.017772190970916646	-0.002099346404602964
-0.06148386138928674	-0.012361514583528299
-0.047015134001095915	-0.010309080947743188
-0.07583160829628055	-0.0133877314014208
-0.017899151938898017	-0.0133877314014208
-0.0242988037052132	-0.008256647311958187
-0.03095502491693336	-0.008256647311958187
0.09408819580802441	0.020477423589032595
0.021472689113312682	0.009189038592214871
0.0638444032998079	0.010215255410107371
-0.001636290857083833	-0.002099346404602964
0.03353601670482276	0.006110388138537259
-0.2062912710554341	-0.05135775366344453
0.12082226373301763	0.023556074042710207
-0.05398102479412181	-0.009282864129850688
0.04463378585024813	0.003031737684859648
-0.004989046767398753	-0.004151780040388076
-0.030815565837017056	-0.0031255632224955754
0.023387386085015893	-0.004151780040388076
-0.00679240469650122	-0.002099346404602964
-0.0036040386763906973	-0.0031255632224955754
-0.014830661056642547	0.0009793040490746474
0.012716492217193731	-4.69127688179638e-05
0.027026104253328742	0.003031737684859648
0.04756547553985535	0.010215255410107371
0.03902648147124943	0.0071366049564297596
-0.05439866213025768	-0.012361514583528299
-0.023066007812291733	-0.008256647311958187
0.07847320400404034	0.018424989953247595
-0.017064792400093842	-0.001073129586710464
-0.024884617093264505	-0.007230430494065687
-0.027091018228247443	-0.006204213676173187
-0.015588779109834805	-0.006204213676173187
0.14350519255702665	0.02971337495006543
-0.01850388896190125	-0.004151780040388076
0.0192031584221094	0.003031737684859648
-0.06056775606670273	-0.0144139482193133
0.038218233325164275	0.006110388138537259
0.07473739993040474	0.016372556317462483
0.03545597778820242	0.006110388138537259
0.06490916838121286	0.015346339499569983
0.02350240968009587	0.0020055208669670366
0.06982596269932151	0.011241472227999871
-0.028765660883115496	-0.007230430494065687
0.054375627124668924	0.011241472227999871
0.06444517879989176	0.014320122681677483
0.026717974455807703	0.005084171320644648
-0.010432927545526383	-0.006204213676173187
-0.04663947185193795	-0.007230430494065687
-0.020527108271409022	0.003031737684859648
0.026513829523214905	0.003031737684859648
0.03251800317510023	0.0071366049564297596
-0.0030784682879861913	-0.001073129586710464
0.046244213234160614	0.012267689045892483
0.0322426357704948	0.004057954502752259
-0.04187998585524899	-0.006204213676173187
-0.050558820499302715	-0.009282864129850688
-0.03690648834991417	-0.011335297765635799
-0.0700063332939398	-0.0133877314014208
0.013622826018090284	-0.001073129586710464
-0.06287841666754268	-0.0144139482193133
-0.05168331669405024	-0.008256647311958187
-0.06180136442133677	-0.008256647311958187
0.07121464254503473	0.017398773135355095
0.016559018804466086	-0.0031255632224955754
-0.07980343024177439	-0.01646638185509841
0.008505426292906404	0.003031737684859648
-0.09207746573022724	-0.01749259867299091
0.025085995496655245	0.005084171320644648
-0.023301322916472245	-0.011335297765635799
0.0503481180268297	0.005084171320644648
-0.06278866602398925	-0.0133877314014208
-0.021302365485839636	-0.006204213676173187
-0.025591837752693025	-0.007230430494065687
-0.03130658871328895	-0.009282864129850688
0.037529054335697754	0.006110388138537259
-0.06413442171425854	-0.021597465944561134
-0.10269015043967	-0.022623682762453523
0.03912870926255552	0.004057954502752259
-0.05855251822141028	-0.0133877314014208
-0.10573901505804373	-0.022623682762453523
-0.01120189432488139	-0.0031255632224955754
-0.021089611274592968	-0.006204213676173187
-0.025158052003057985	-0.0031255632224955754
-0.010753532098398577	0.0009793040490746474
0.048903569672024916	0.016372556317462483
0.03663721118372232	0.011241472227999871
0.054195389328236976	0.014320122681677483
0.06601633439692056	0.013293905863784983
0.06917960921400146	0.017398773135355095
0.01928775999268928	0.006110388138537259
-0.014777141265583604	-0.007230430494065687
0.011606466249057257	0.00816282177432226
-0.007433784809315225	-0.002099346404602964
-0.0020885104532326615	0.0071366049564297596
0.060951453444009096	0.012267689045892483
-0.07830796244055693	-0.020571249126668523
-0.04235943896262162	-0.007230430494065687
0.02274129754782095	0.006110388138537259
0.03577522975347214	0.0071366049564297596
-0.0693581703827214	-0.01646638185509841
0.11315756184534587	0.021503640406925206
0.0251407553338735	0.005084171320644648
-0.04375401523014233	-0.009282864129850688
-0.013807997543204276	-0.010309080947743188
0.12210658941373964	0.025608507678495318
